source,name,predicate_name,cluster_id_real
cammarkt.com,light sensitivity max,iso_sensitivity_max,2500
www.price-hunt.com,maximum expandable iso sensitivity,iso_sensitivity_max,2500
www.wexphotographic.com,iso min,iso_sensitivity_min,2600
www.ebay.com,iso range,iso_sensitivity_min,2600
www.mypriceindia.com,iso rating,iso_sensitivity_min,2600
www.pricedekho.com,iso rating,iso_sensitivity_min,2600
www.price-hunt.com,iso rating,iso_sensitivity_min,2600
www.flipkart.com,iso rating,iso_sensitivity_min,2600
www.henrys.com,iso sensitivity,iso_sensitivity_min,2600
www.eglobalcentral.co.uk,iso sensitivity,iso_sensitivity_min,2600
www.camerafarm.com.au,iso sensitivity,iso_sensitivity_min,2600
www.cambuy.com.au,iso sensitivity,iso_sensitivity_min,2600
www.canon-europe.com,iso sensitivity,iso_sensitivity_min,2600
www.ilgs.net,iso sensitivity,iso_sensitivity_min,2600
www.ilgs.net,iso sensitivity min,iso_sensitivity_min,2600
www.cambuy.com.au,iso sensitivity recommended exposure index,iso_sensitivity_min,2600
www.cambuy.com.au,iso sensitivity standard output sensitivity,iso_sensitivity_min,2600
www.ebay.com,iso speed,iso_sensitivity_min,2600
www.cambuy.com.au,iso speed range,iso_sensitivity_min,2600
cammarkt.com,iso speeds,iso_sensitivity_min,2600
www.priceme.co.nz,light sensitivity,iso_sensitivity_min,2600
www.shopmania.in,light sensitivity iso,iso_sensitivity_min,2600
www.ebay.com,lowest standard iso sensitivity,iso_sensitivity_min,2600
www.cambuy.com.au,compatible lenses,lens_mount_type,2800
www.henrys.com,lens,lens_mount_type,2800
www.cambuy.com.au,lens,lens_mount_type,2800
www.eglobalcentral.co.uk,lens mount,lens_mount_type,2800
www.alibaba.com,lens mount,lens_mount_type,2800
www.camerafarm.com.au,lens mount,lens_mount_type,2800
www.cambuy.com.au,lens mount,lens_mount_type,2800
www.buzzillions.com,lens mount,lens_mount_type,2800
buy.net,lens mount,lens_mount_type,2800
www.shopmania.in,lens mount,lens_mount_type,2800
www.garricks.com.au,lens mount,lens_mount_type,2800
www.ilgs.net,lens mount interface,lens_mount_type,2800
www.walmart.com,lens system mounting,lens_mount_type,2800
www.pricedekho.com,lens type,lens_mount_type,2800
www.mypriceindia.com,lens type,lens_mount_type,2800
www.flipkart.com,lens type,lens_mount_type,2800
www.price-hunt.com,lens type,lens_mount_type,2800
www.cambuy.com.au,audio,microphone_type,2900
www.ebay.com,audio recording device,microphone_type,2900
www.cambuy.com.au,audio recording device,microphone_type,2900
cammarkt.com,builtin microphone,microphone_type,2900
www.ilgs.net,builtin microphone,microphone_type,2900
www.flipkart.com,microphone,microphone_type,2900
www.eglobalcentral.co.uk,microphone,microphone_type,2900
www.buzzillions.com,microphone,microphone_type,2900
www.pricedekho.com,microphone,microphone_type,2900
www.price-hunt.com,microphone,microphone_type,2900
www.mypriceindia.com,microphone,microphone_type,2900
www.shopmania.in,microphone,microphone_type,2900
www.ebay.com,microphone  speaker,microphone_type,2900
www.ebay.com,microphonespeaker,microphone_type,2900
www.camerafarm.com.au,movie audio recording device,microphone_type,2900
www.mypriceindia.com,picture angle,picture_angle,3000
www.pricedekho.com,picture angle,picture_angle,3000
www.price-hunt.com,picture angle,picture_angle,3000
www.ilgs.net,photo effects,picture_styles,3100
www.canon-europe.com,photo effects,picture_styles,3100
www.cambuy.com.au,photo effects,picture_styles,3100
www.ebay.com,photo effects,picture_styles,3100
www.ebay.com,picture control,picture_styles,3100
www.camerafarm.com.au,picture control,picture_styles,3100
www.ebay.com,picture control system,picture_styles,3100
www.alibaba.com,picture control system,picture_styles,3100
www.cambuy.com.au,picture control system,picture_styles,3100
www.buzzillions.com,scene modes,picture_styles,3100
www.pcconnection.com,special effects,picture_styles,3100
www.shopmania.in,special effects,picture_styles,3100
www.price-hunt.com,red eye reduction,red_eye_reduction,3200
www.pricedekho.com,red eye reduction,red_eye_reduction,3200
www.ebay.com,red eye reduction,red_eye_reduction,3200
www.mypriceindia.com,red eye reduction,red_eye_reduction,3200
www.flipkart.com,red eye reduction,red_eye_reduction,3200
www.shopmania.in,red eye reduction,red_eye_reduction,3200
www.buzzillions.com,red eye reduction,red_eye_reduction,3200
www.pcconnection.com,red eye reduction,red_eye_reduction,3200
www.cambuy.com.au,redeye correction,red_eye_reduction,3200
www.canon-europe.com,redeye correction,red_eye_reduction,3200
www.ebay.com,redeye reduction,red_eye_reduction,3200
www.canon-europe.com,redeye reduction,red_eye_reduction,3200
www.cambuy.com.au,redeye reduction,red_eye_reduction,3200
www.gosale.com,redeye reduction,red_eye_reduction,3200
www.pricedekho.com,display,screen_size,3300
www.buzzillions.com,display screen,screen_size,3300
www.pcconnection.com,display size,screen_size,3300
www.ebay.com,lcd display size (inches),screen_size,3300
www.buzzillions.com,lcd display size inches,screen_size,3300
www.cambuy.com.au,lcd monitor,screen_size,3300
cammarkt.com,lcd screen size,screen_size,3300
buy.net,lcd screen size,screen_size,3300
www.price-hunt.com,lcd screen size,screen_size,3300
www.flipkart.com,lcd screen size,screen_size,3300
www.gosale.com,lcd screen size,screen_size,3300
www.ilgs.net,lcd screen size,screen_size,3300
www.walmart.com,lcd screen size,screen_size,3300
www.eglobalcentral.co.uk,lcd screen size inch,screen_size,3300
www.shopbot.com.au,lcd size,screen_size,3300
www.ukdigitalcameras.co.uk,lcd size,screen_size,3300
www.ebay.com,lcd size inches,screen_size,3300
www.buzzillions.com,lcd viewer,screen_size,3300
www.cambuy.com.au,monitor,screen_size,3300
www.cambuy.com.au,monitor size,screen_size,3300
www.pricedekho.com,screen size,screen_size,3300
www.henrys.com,screen size,screen_size,3300
www.shopmania.in,screen size,screen_size,3300
www.buzzillions.com,screen size,screen_size,3300
www.ebay.com,screen size,screen_size,3300
cammarkt.com,screen size,screen_size,3300
www.ebay.com,screen size (in.),screen_size,3300
www.wexphotographic.com,screen size inches,screen_size,3300
www.ebay.com,screensize,screen_size,3300
www.ilgs.net,display,screen_type,3400
www.henrys.com,display screen type,screen_type,3400
www.ebay.com,display screen type,screen_type,3400
www.pcconnection.com,display technology,screen_type,3400
www.pricedekho.com,display type,screen_type,3400
cammarkt.com,display type,screen_type,3400
www.flipkart.com,lcd display,screen_type,3400
www.price-hunt.com,lcd display,screen_type,3400
www.cambuy.com.au,lcd monitor,screen_type,3400
www.cambuy.com.au,monitor,screen_type,3400
cammarkt.com,screen size,screen_type,3400
www.shopmania.in,screen type,screen_type,3400
www.price-hunt.com,self timer,self_timer,3500
www.pricedekho.com,self timer,self_timer,3500
www.henrys.com,self timer,self_timer,3500
cammarkt.com,self timer,self_timer,3500
www.cambuy.com.au,self timer,self_timer,3500
www.canon-europe.com,self timer,self_timer,3500
www.mypriceindia.com,self timer,self_timer,3500
www.flipkart.com,self timer,self_timer,3500
www.buzzillions.com,self timer,self_timer,3500
www.walmart.com,self timer delay,self_timer,3500
www.ebay.com,self timer delay,self_timer,3500
www.shopmania.in,self timer delay,self_timer,3500
www.ilgs.net,selftimer,self_timer,3500
www.camerafarm.com.au,selftimer,self_timer,3500
www.cambuy.com.au,selftimer,self_timer,3500
www.cambuy.com.au,effective sensor size,sensor_size,3600
www.alibaba.com,image sensor,sensor_size,3600
www.cambuy.com.au,image sensor,sensor_size,3600
www.cambuy.com.au,image sensor size,sensor_size,3600
www.ilgs.net,image sensor size,sensor_size,3600
www.ilgs.net,image sensor size w x h,sensor_size,3600
www.pcconnection.com,optical sensor size,sensor_size,3600
www.pricedekho.com,sensor,sensor_size,3600
www.price-hunt.com,sensor format,sensor_size,3600
www.wexphotographic.com,sensor size,sensor_size,3600
www.mypriceindia.com,sensor size,sensor_size,3600
www.price-hunt.com,sensor size,sensor_size,3600
www.pricedekho.com,sensor size,sensor_size,3600
www.shopmania.in,sensor size,sensor_size,3600
www.camerafarm.com.au,sensor size,sensor_size,3600
www.eglobalcentral.co.uk,sensor size,sensor_size,3600
www.eglobalcentral.co.uk,sensor type  size,sensor_size,3600
www.ebay.com,sensor type  size,sensor_size,3600
www.henrys.com,sensor typesize,sensor_size,3600
www.cambuy.com.au,colour filter size,sensor_size,3601
www.garricks.com.au,image format,sensor_size,3601
www.camerafarm.com.au,image sensor format,sensor_size,3601
www.buzzillions.com,interchangeable lens camera format,sensor_size,3601
www.shopmania.in,sensor format,sensor_size,3601
www.eglobalcentral.co.uk,sensor size,sensor_size,3601
www.eglobalcentral.co.uk,sensor type,sensor_size,3601
www.alibaba.com,image sensor,sensor_type,3700
www.cambuy.com.au,image sensor,sensor_type,3700
buy.net,image sensor,sensor_type,3700
www.camerafarm.com.au,image sensor type,sensor_type,3700
cammarkt.com,image sensor type,sensor_type,3700
www.cambuy.com.au,imaging sensor  effective pixels,sensor_type,3700
www.priceme.co.nz,optical sensor,sensor_type,3700
www.pcconnection.com,optical sensor type,sensor_type,3700
www.buzzillions.com,sensor,sensor_type,3700
www.pricedekho.com,sensor,sensor_type,3700
www.garricks.com.au,sensor details,sensor_type,3700
www.pricedekho.com,sensor type,sensor_type,3700
www.pricedekho.com,sensor type,sensor_type,3700
www.pricedekho.com,sensor type,sensor_type,3700
www.price-hunt.com,sensor type,sensor_type,3700
www.shopmania.in,sensor type,sensor_type,3700
www.mypriceindia.com,sensor type,sensor_type,3700
www.eglobalcentral.co.uk,sensor type,sensor_type,3700
www.ilgs.net,sensor type,sensor_type,3700
www.wexphotographic.com,sensor type,sensor_type,3700
www.eglobalcentral.co.uk,sensor type  size,sensor_type,3700
www.ebay.com,sensor type  size,sensor_type,3700
www.henrys.com,sensor typesize,sensor_type,3700
www.ilgs.net,camera shutter speed,shutter_speed_max,3800
www.ilgs.net,camera shutter speed max,shutter_speed_max,3800
www.ilgs.net,camera shutter speed min,shutter_speed_max,3800
www.camerafarm.com.au,fastest shutter speed,shutter_speed_max,3800
www.shopmania.in,max shutter speed,shutter_speed_max,3800
www.pricedekho.com,maximum shutter speed,shutter_speed_max,3800
www.price-hunt.com,maximum shutter speed,shutter_speed_max,3800
www.mypriceindia.com,maximum shutter speed,shutter_speed_max,3800
buy.net,shortest shutter speed,shutter_speed_max,3800
www.henrys.com,shutter,shutter_speed_max,3800
www.pcconnection.com,shutter speed,shutter_speed_max,3800
www.camerafarm.com.au,shutter speed,shutter_speed_max,3800
www.buzzillions.com,shutter speed,shutter_speed_max,3800
www.cambuy.com.au,shutter speed,shutter_speed_max,3800
cammarkt.com,shutter speed,shutter_speed_max,3800
www.eglobalcentral.co.uk,shutter speed,shutter_speed_max,3800
www.priceme.co.nz,shutter speed,shutter_speed_max,3800
www.pricedekho.com,shutter speed,shutter_speed_max,3800
www.ebay.com,shutter speed (maximum),shutter_speed_max,3800
www.wexphotographic.com,shutter speed max,shutter_speed_max,3800
www.alibaba.com,shutter time,shutter_speed_max,3800
www.ilgs.net,camera shutter speed,shutter_speed_min,3900
www.ilgs.net,camera shutter speed max,shutter_speed_min,3900
www.ilgs.net,camera shutter speed min,shutter_speed_min,3900
buy.net,longest shutter speed,shutter_speed_min,3900
www.shopmania.in,min shutter speed,shutter_speed_min,3900
www.mypriceindia.com,minimum shutter speed,shutter_speed_min,3900
www.pricedekho.com,minimum shutter speed,shutter_speed_min,3900
www.ebay.com,minimum shutter speed,shutter_speed_min,3900
www.price-hunt.com,minimum shutter speed,shutter_speed_min,3900
www.henrys.com,shutter,shutter_speed_min,3900
www.camerafarm.com.au,shutter,shutter_speed_min,3900
www.pcconnection.com,shutter speed,shutter_speed_min,3900
www.camerafarm.com.au,shutter speed,shutter_speed_min,3900
www.buzzillions.com,shutter speed,shutter_speed_min,3900
www.cambuy.com.au,shutter speed,shutter_speed_min,3900
cammarkt.com,shutter speed,shutter_speed_min,3900
www.eglobalcentral.co.uk,shutter speed,shutter_speed_min,3900
www.priceme.co.nz,shutter speed,shutter_speed_min,3900
www.pricedekho.com,shutter speed,shutter_speed_min,3900
www.wexphotographic.com,shutter speed min,shutter_speed_min,3900
www.alibaba.com,shutter time,shutter_speed_min,3900
www.ebay.com,slowest shutter speed,shutter_speed_min,3900
www.camerafarm.com.au,slowest shutter speed,shutter_speed_min,3900
www.ilgs.net,camera shutter type,shutter_type,4100
www.camerafarm.com.au,shutter,shutter_type,4100
www.cambuy.com.au,shutter,shutter_type,4100
www.price-hunt.com,shutter type,shutter_type,4100
www.camerafarm.com.au,shutter type,shutter_type,4100
www.henrys.com,aspect ratio,supported_aspect_ratio,4200
www.eglobalcentral.co.uk,aspect ratio,supported_aspect_ratio,4200
www.cambuy.com.au,aspect ratio,supported_aspect_ratio,4200
www.shopmania.in,image ratio,supported_aspect_ratio,4200
www.mypriceindia.com,image ratio wh,supported_aspect_ratio,4200
www.ebay.com,image ratio wh,supported_aspect_ratio,4200
www.price-hunt.com,image size at aspect ratio,supported_aspect_ratio,4200
www.flipkart.com,image size at aspect ratio,supported_aspect_ratio,4200
www.cambuy.com.au,still picture aspect ratios,supported_aspect_ratio,4200
www.pricedekho.com,supported aspect ratio,supported_aspect_ratio,4200
www.flipkart.com,supported aspect ratio,supported_aspect_ratio,4200
www.price-hunt.com,supported aspect ratio,supported_aspect_ratio,4200
www.ilgs.net,supported aspect ratios,supported_aspect_ratio,4200
www.flipkart.com,audio formats,supported_audio_formats,4300
www.price-hunt.com,audio formats,supported_audio_formats,4300
www.mypriceindia.com,audio formats,supported_audio_formats,4300
www.ebay.com,audio formats,supported_audio_formats,4300
www.pricedekho.com,audio formats,supported_audio_formats,4300
www.ilgs.net,audio formats supported,supported_audio_formats,4300
www.henrys.com,audio recording,supported_audio_formats,4300
www.cambuy.com.au,audio recording format,supported_audio_formats,4300
www.camerafarm.com.au,movie audio recording format,supported_audio_formats,4300
www.ebay.com,movie audio recording format,supported_audio_formats,4300
www.ebay.com,interface languages,supported_languages,4400
www.ebay.com,language support,supported_languages,4400
www.ebay.com,language supported,supported_languages,4400
www.ebay.com,languages,supported_languages,4400
www.ilgs.net,languages support,supported_languages,4400
www.ebay.com,languages supported,supported_languages,4400
www.camerafarm.com.au,menu languages,supported_languages,4400
www.cambuy.com.au,menu languages,supported_languages,4400
www.canon-europe.com,menu languages,supported_languages,4400
www.mypriceindia.com,supported languages,supported_languages,4400
www.pricedekho.com,supported languages,supported_languages,4400
www.price-hunt.com,supported languages,supported_languages,4400
www.camerafarm.com.au,supported languages,supported_languages,4400
www.cambuy.com.au,supported languages,supported_languages,4400
www.flipkart.com,supported languages,supported_languages,4400
www.ebay.com,supported languages,supported_languages,4400
www.ebay.com,interface languages,supported_languages_number,4500
www.camerafarm.com.au,menu languages,supported_languages_number,4500
www.cambuy.com.au,menu languages,supported_languages_number,4500
www.mypriceindia.com,supported languages,supported_languages_number,4500
www.pricedekho.com,supported languages,supported_languages_number,4500
www.price-hunt.com,supported languages,supported_languages_number,4500
www.flipkart.com,supported languages,supported_languages_number,4500
www.shopmania.in,digital video format,video_format,4600
www.camerafarm.com.au,file format,video_format,4600
www.cambuy.com.au,file format,video_format,4600
www.wexphotographic.com,file formats,video_format,4600
www.henrys.com,file formats,video_format,4600
www.cambuy.com.au,file formats,video_format,4600
www.camerafarm.com.au,movie file format,video_format,4600
www.buzzillions.com,movie mode,video_format,4600
www.cambuy.com.au,movies,video_format,4600
www.pricedekho.com,video format,video_format,4600
www.price-hunt.com,video format,video_format,4600
www.mypriceindia.com,video format,video_format,4600
www.ilgs.net,video formats supported,video_format,4600
www.garricks.com.au,video recording format,video_format,4600
www.cambuy.com.au,1280 x 720 hd,video_resolution,4700
www.cambuy.com.au,1920 x 1080 full hd,video_resolution,4700
www.cambuy.com.au,640 x 480 hd,video_resolution,4700
www.eglobalcentral.co.uk,frame rate,video_resolution,4700
www.alibaba.com,frame rate,video_resolution,4700
www.ilgs.net,frame rate,video_resolution,4700
www.ebay.com,frame rate,video_resolution,4700
www.price-hunt.com,frame ratevideo modes,video_resolution,4700
www.flipkart.com,full hd,video_resolution,4700
www.wexphotographic.com,hd movie mode,video_resolution,4700
cammarkt.com,hd recording format,video_resolution,4700
www.ebay.com,max video resolution24 fps minimum,video_resolution,4700
www.ebay.com,max. resolution,video_resolution,4700
buy.net,maximum video capture resolution,video_resolution,4700
www.ilgs.net,maximum video resolution,video_resolution,4700
www.ebay.com,maximum video resolution,video_resolution,4700
www.ilgs.net,motion jpeg frame rate,video_resolution,4700
www.wexphotographic.com,movie mode,video_resolution,4700
www.buzzillions.com,movie mode,video_resolution,4700
www.cambuy.com.au,movies,video_resolution,4700
www.price-hunt.com,other resolution,video_resolution,4700
www.ebay.com,pixel resolution,video_resolution,4700
www.alibaba.com,resolution,video_resolution,4700
www.eglobalcentral.co.uk,resolution,video_resolution,4700
www.wexphotographic.com,resolution,video_resolution,4700
www.ilgs.net,resolution at capture speed,video_resolution,4700
www.ebay.com,resolutions,video_resolution,4700
www.alibaba.com,total pixel no,video_resolution,4700
www.flipkart.com,video display resolution,video_resolution,4700
www.price-hunt.com,video display resolution,video_resolution,4700
www.pricedekho.com,video display resolution,video_resolution,4700
cammarkt.com,video format,video_resolution,4700
www.shopmania.in,video resolution,video_resolution,4700
www.mypriceindia.com,video resolution,video_resolution,4700
www.shopbot.com.au,video resolution,video_resolution,4700
cammarkt.com,video resolutions,video_resolution,4700
www.ilgs.net,video resolutions,video_resolution,4700
www.ebay.com,video size,video_resolution,4700
www.buzzillions.com,manufacturers warranty  hardware,warranty_duration,4800
www.buzzillions.com,standard warranty,warranty_duration,4800
cammarkt.com,warranty,warranty_duration,4800
www.henrys.com,warranty,warranty_duration,4800
www.ilgs.net,warranty,warranty_duration,4800
www.pcconnection.com,warranty  labor,warranty_duration,4800
www.pcconnection.com,warranty  parts,warranty_duration,4800
www.ebay.com,warranty - labor,warranty_duration,4800
www.ebay.com,warranty - parts,warranty_duration,4800
buy.net,warranty information,warranty_duration,4800
www.price-hunt.com,warranty summary,warranty_duration,4800
www.flipkart.com,warranty summary,warranty_duration,4800
www.alibaba.com,warranty time,warranty_duration,4800
www.ebay.com,warranty:,warranty_duration,4800
www.ilgs.net,white balance,white_balance,4900
www.cambuy.com.au,white balance,white_balance,4900
www.alibaba.com,white balance,white_balance,4900
cammarkt.com,white balance,white_balance,4900
www.shopmania.in,white balance,white_balance,4900
www.buzzillions.com,white balance,white_balance,4900
www.ebay.com,white balance control,white_balance,4900
www.henrys.com,white balance modes,white_balance,4900
buy.net,white balance modes,white_balance,4900
www.shopmania.in,white balance presets,white_balance,4900
www.pricedekho.com,white balancing,white_balance,4900
www.mypriceindia.com,white balancing,white_balance,4900
www.price-hunt.com,white balancing,white_balance,4900
www.flipkart.com,white balancing,white_balance,4900
www.cambuy.com.au,humidity,working_humidity,5000
www.ebay.com,humidity,working_humidity,5000
www.flipkart.com,humidity,working_humidity,5000
www.price-hunt.com,humidity,working_humidity,5000
www.cambuy.com.au,operating environment  humidity,working_humidity,5000
www.cambuy.com.au,operating humidity,working_humidity,5000
www.cambuy.com.au,operating humidity range,working_humidity,5000
www.ilgs.net,operating relative humidity hh,working_humidity,5000
www.ebay.com,working humidity,working_humidity,5000
www.canon-europe.com,zoom,zoom_combined,5100
www.cambuy.com.au,zoom,zoom_combined,5100
www.cambuy.com.au,digital zoom,zoom_digital,5200
www.price-hunt.com,digital zoom,zoom_digital,5200
www.mypriceindia.com,digital zoom,zoom_digital,5200
www.buzzillions.com,digital zoom,zoom_digital,5200
www.shopmania.in,digital zoom,zoom_digital,5200
www.walmart.com,digital zoom,zoom_digital,5200
buy.net,digital zoom,zoom_digital,5200
www.pricedekho.com,digital zoom,zoom_digital,5200
www.ilgs.net,digital zoom,zoom_digital,5200
www.henrys.com,digital zoom,zoom_digital,5200
cammarkt.com,digital zoom,zoom_digital,5200
buy.net,normalizeddigital zoom,zoom_digital,5200
www.shopbot.com.au,zoom,zoom_digital,5200
www.canon-europe.com,zoom,zoom_digital,5200
www.cambuy.com.au,zoom,zoom_digital,5200
www.pricedekho.com,zoom,zoom_digital,5200
www.flipkart.com,zoom,zoom_digital,5200
www.ebay.com,zoom:,zoom_digital,5200
www.price-hunt.com,all,zoom_optical,5300
www.cambuy.com.au,lens,zoom_optical,5300
buy.net,normalizedoptical zoom,zoom_optical,5300
www.ilgs.net,optical zoom,zoom_optical,5300
www.buzzillions.com,optical zoom,zoom_optical,5300
www.ebay.com,optical zoom,zoom_optical,5300
www.gosale.com,optical zoom,zoom_optical,5300
buy.net,optical zoom,zoom_optical,5300
www.pcconnection.com,optical zoom,zoom_optical,5300
www.ukdigitalcameras.co.uk,optical zoom,zoom_optical,5300
www.shopmania.in,optical zoom,zoom_optical,5300
www.walmart.com,optical zoom,zoom_optical,5300
www.henrys.com,optical zoom,zoom_optical,5300
www.pricedekho.com,optical zoom,zoom_optical,5300
www.mypriceindia.com,optical zoom,zoom_optical,5300
www.price-hunt.com,optical zoom,zoom_optical,5300
www.cambuy.com.au,optical zoom,zoom_optical,5300
www.eglobalcentral.co.uk,optical zoom,zoom_optical,5300
cammarkt.com,optical zoom,zoom_optical,5300
www.ukdigitalcameras.co.uk,optical zoom range,zoom_optical,5300
www.wexphotographic.com,optical zoom x,zoom_optical,5300
www.shopbot.com.au,zoom,zoom_optical,5300
www.canon-europe.com,zoom,zoom_optical,5300
www.cambuy.com.au,zoom,zoom_optical,5300
www.pricedekho.com,zoom,zoom_optical,5300
www.flipkart.com,zoom,zoom_optical,5300
www.ebay.com,zoom optique,zoom_optical,5300
www.garricks.com.au,zoom range,zoom_optical,5300
